  x  y  lat    lon    sand clay color  fractional coverage of grid by vegetation class (Must/Should Add to 1.0)
  (Deg)     (Deg)  (%/100)   index  1    2    3    4    5    6    7    8    9    10   11   12   13   14   15   16   17   18
121  1  38.88274  -106.9185  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
122  1  38.88276  -106.9173  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
123  1  38.88277  -106.9162  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
124  1  38.88279  -106.915  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
125  1  38.88281  -106.9138  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
126  1  38.88283  -106.9127  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
127  1  38.88285  -106.9115  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
128  1  38.88287  -106.9104  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
129  1  38.88289  -106.9092  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
130  1  38.88291  -106.9081  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
131  1  38.88293  -106.9069  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
132  1  38.88294  -106.9058  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
133  1  38.88296  -106.9046  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
134  1  38.88298  -106.9035  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
135  1  38.883  -106.9023  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
136  1  38.88302  -106.9012  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
137  1  38.88304  -106.9  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
138  1  38.88306  -106.8989  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
139  1  38.88308  -106.8977  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
140  1  38.88309  -106.8966  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
141  1  38.88311  -106.8954  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
142  1  38.88313  -106.8943  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
143  1  38.88315  -106.8931  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
144  1  38.88317  -106.892  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
145  1  38.88319  -106.8908  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
146  1  38.88321  -106.8896  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
147  1  38.88323  -106.8885  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
148  1  38.88324  -106.8873  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
149  1  38.88326  -106.8862  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
150  1  38.88328  -106.885  0.16  0.26  2  0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1  2  38.88128  -107.0568  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
2  2  38.8813  -107.0556  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
3  2  38.88132  -107.0544  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
4  2  38.88134  -107.0533  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
5  2  38.88136  -107.0521  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
6  2  38.88138  -107.051  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
7  2  38.8814  -107.0498  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
8  2  38.88142  -107.0487  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
9  2  38.88144  -107.0475  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
10  2  38.88147  -107.0464  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
11  2  38.88149  -107.0452  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
12  2  38.88151  -107.0441  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
13  2  38.88153  -107.0429  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
14  2  38.88155  -107.0418  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
15  2  38.88157  -107.0406  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
16  2  38.88159  -107.0395  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
17  2  38.88161  -107.0383  0.16  0.26  2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
18  2  38.88163  -107.0372  0.16  0.26  2  0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
19  2  38.88165  -107.036  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
20  2  38.88167  -107.0349  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
21  2  38.88169  -107.0337  0.16  0.26  2  0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
22  2  38.88171  -107.0326  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
23  2  38.88173  -107.0314  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
24  2  38.88175  -107.0303  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
25  2  38.88177  -107.0291  0.16  0.26  2  0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
26  2  38.88179  -107.0279  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
27  2  38.88181  -107.0268  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
28  2  38.88183  -107.0256  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
29  2  38.88185  -107.0245  0.16  0.26  2  0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
30  2  38.88187  -107.0233  0.16  0.26  2  1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
